customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone
970,Phyu Myint,Female,1978-01-14,47,Divorced,Master,Driver,1361605.12,Monywa,2023-10-21,phyu.myint@gmail.com,959517154995
971,Yin Kyaw,Female,2002-09-09,23,Single,PhD,Driver,4713685.41,Taunggyi,2019-09-26,yin.kyaw@gmail.com,959244018583
972,Aung Lin,Male,1987-04-15,38,Single,Diploma,Driver,2756513.17,Mandalay,2019-01-21,aung.lin@gmail.com,959275333026
973,Htun Moe,Male,1951-07-07,74,Widowed,Master,Construction Worker,4894583.02,Naypyidaw,2019-03-30,htun.moe@gmail.com,959271705504
974,Myo Kyaw,Male,1981-09-03,44,Divorced,Middle School,Construction Worker,4266938.65,Monywa,2021-04-22,myo.kyaw@gmail.com,959126098079
975,Kyaw Moe,Male,1953-11-07,72,Widowed,High School,Tour Guide,3900069.17,Sittwe,2017-09-20,kyaw.moe@gmail.com,959799393979
976,Yin Zaw,Female,1995-03-02,30,Widowed,Master,Construction Worker,4765652.44,Myitkyina,2023-08-31,yin.zaw@gmail.com,959975426662
977,Thandar Oo,Other,1957-06-12,68,Widowed,Primary,Teacher,1478242.34,Myitkyina,2016-02-25,thandar.oo@gmail.com,959862013389
978,Htun Htun,Male,1958-03-06,67,Single,Master,Farmer,4202468.6,Myitkyina,2025-01-02,htun.htun@gmail.com,959774671753
979,Su Oo,Other,1988-09-09,37,Widowed,Bachelor,Bank Employee,1836692.66,Mawlamyine,2020-10-05,su.oo@gmail.com,959418976145
980,Nu Win,Other,1992-03-12,33,Single,Master,Fisherman,3907588.91,Myitkyina,2016-06-21,nu.win@gmail.com,959448983420
981,Min Lin,Male,1969-05-13,56,Widowed,Bachelor,Merchant,2849459.14,Pathein,2017-11-01,min.lin@gmail.com,959787657396
982,Su Htun,Other,1969-03-14,56,Widowed,Primary,Doctor,2415542.94,Monywa,2016-02-24,su.htun@gmail.com,959798359053
983,Phyu Htun,Female,1976-11-30,49,Single,Middle School,Fisherman,3399231.83,Mawlamyine,2015-08-14,phyu.htun@gmail.com,959123029154
984,Khin Lin,Other,1981-12-15,44,Widowed,Middle School,Merchant,3663898.99,Myitkyina,2024-10-11,khin.lin@gmail.com,959524816810
985,Naing Lin,Male,1979-02-07,46,Widowed,Diploma,Fisherman,4315451.91,Pathein,2023-12-19,naing.lin@gmail.com,959124873262
986,Thura Aung,Male,1989-01-05,36,Widowed,Bachelor,Doctor,3199616.48,Taunggyi,2016-06-25,thura.aung@gmail.com,959285934205
987,May Htun,Female,2003-07-02,22,Single,Bachelor,Farmer,902530.9,Taunggyi,2022-03-08,may.htun@gmail.com,959330328825
988,Nu Htun,Female,1981-10-02,44,Divorced,Diploma,Teacher,2312296.49,Taunggyi,2021-03-17,nu.htun@gmail.com,959195781911
989,May Htun,Female,1998-02-24,27,Married,Middle School,Business Owner,3345989.28,Sittwe,2016-02-15,may.htun@gmail.com,959849576855
990,Zaw Aung,Male,1966-11-02,59,Single,High School,Government Employee,392646.35,Taunggyi,2016-10-11,zaw.aung@gmail.com,959754222045
991,Win Moe,Male,2000-06-01,25,Widowed,High School,Farmer,3571004.84,Sittwe,2023-10-15,win.moe@gmail.com,959479418865
992,Myo Moe,Male,1978-06-05,47,Widowed,High School,Construction Worker,759310.66,Myitkyina,2020-06-28,myo.moe@gmail.com,959551523682
993,Kyaw Zaw,Male,1947-02-05,78,Widowed,Bachelor,Bank Employee,1895835.3,Sittwe,2017-01-21,kyaw.zaw@gmail.com,959396333039
994,May Moe,Female,1958-04-13,67,Married,Diploma,Bank Employee,4282470.24,Mandalay,2024-09-29,may.moe@gmail.com,959413447520
995,Nilar Aung,Other,1979-06-11,46,Divorced,Primary,Merchant,4982270.16,Monywa,2019-02-13,nilar.aung@gmail.com,959725632954
996,Naing Win,Male,1946-11-24,79,Single,Bachelor,Engineer,1584815.18,Sittwe,2020-12-23,naing.win@gmail.com,959975419755
997,Phyu Moe,Other,1953-12-22,72,Married,High School,Teacher,3362223.02,Mawlamyine,2018-12-16,phyu.moe@gmail.com,959334126347
998,Thandar Moe,Other,1982-07-16,43,Divorced,Middle School,Doctor,2190814.49,Sittwe,2017-01-14,thandar.moe@gmail.com,959342784823
999,Phyu Hlaing,Other,1995-03-05,30,Married,Primary,Bank Employee,3605658.73,Naypyidaw,2023-02-04,phyu.hlaing@gmail.com,959408264382
1000,Phyu Kyaw,Other,1980-06-21,45,Widowed,High School,Bank Employee,2803780.87,Sittwe,2017-11-08,phyu.kyaw@gmail.com,959714545488
